seq,payload_len,total_len,t0_ns,t1_ns,rtt_ns,rtt_adj_ns,clock_overhead_ns,remote_turnaround_ns,rx_len,status
7822,4,4,4258875228240,4258875382080,153840,152880,960,0,4,ok
7823,4,4,4258875396720,4258875552000,155280,154320,960,0,4,ok
7824,4,4,4258875566400,4258875720760,154360,153400,960,0,4,ok
7825,4,4,4258875735480,4258875891040,155560,154600,960,0,4,ok
7826,4,4,4258875905560,4258876112120,206560,205600,960,0,4,ok
7827,4,4,4258876127200,4258876288920,161720,160760,960,0,4,ok
7828,4,4,4258876303560,4258876459480,155920,154960,960,0,4,ok
7829,4,4,4258876474360,4258876629400,155040,154080,960,0,4,ok
7830,4,4,4258876643960,4258876799440,155480,154520,960,0,4,ok
7831,4,4,4258876814280,4258876969800,155520,154560,960,0,4,ok
7832,4,4,4258877078560,4258877254760,176200,175240,960,0,4,ok
7833,4,4,4258877269920,4258877426280,156360,155400,960,0,4,ok
7834,4,4,4258877441240,4258877596040,154800,153840,960,0,4,ok
7835,4,4,4258877610680,4258877764320,153640,152680,960,0,4,ok
7836,4,4,4258877779000,4258877933400,154400,153440,960,0,4,ok
7837,4,4,4258877948040,4258878102880,154840,153880,960,0,4,ok
7838,4,4,4258878117760,4258878271880,154120,153160,960,0,4,ok
7839,4,4,4258878286640,4258878442800,156160,155200,960,0,4,ok
7840,4,4,4258878457360,4258878612240,154880,153920,960,0,4,ok
7841,4,4,4258878626880,4258878781320,154440,153480,960,0,4,ok
7842,4,4,4258878796240,4258878950600,154360,153400,960,0,4,ok
7843,4,4,4258878965160,4258879119080,153920,152960,960,0,4,ok
7844,4,4,4258879133760,4258879288640,154880,153920,960,0,4,ok
7845,4,4,4258879303320,4258879459960,156640,155680,960,0,4,ok
7846,4,4,4258879474840,4258879629400,154560,153600,960,0,4,ok
7847,4,4,4258879644040,4258879797960,153920,152960,960,0,4,ok
7848,4,4,4258879812600,4258879967520,154920,153960,960,0,4,ok
7849,4,4,4258880069480,4258880237760,168280,167320,960,0,4,ok
7850,4,4,4258880252680,4258880409120,156440,155480,960,0,4,ok
7851,4,4,4258880423960,4258880578520,154560,153600,960,0,4,ok
7852,4,4,4258880593000,4258880746240,153240,152280,960,0,4,ok
7853,4,4,4258880760920,4258880914720,153800,152840,960,0,4,ok
7854,4,4,4258880929240,4258881082600,153360,152400,960,0,4,ok
7855,4,4,4258881097360,4258881250480,153120,152160,960,0,4,ok
7856,4,4,4258881264960,4258881417840,152880,151920,960,0,4,ok
7857,4,4,4258881432560,4258881589120,156560,155600,960,0,4,ok
7858,4,4,4258881603600,4258881756680,153080,152120,960,0,4,ok
7859,4,4,4258881771560,4258881925040,153480,152520,960,0,4,ok
7860,4,4,4258881939520,4258882092280,152760,151800,960,0,4,ok
7861,4,4,4258882106960,4258882260960,154000,153040,960,0,4,ok
7862,4,4,4258882275480,4258882428400,152920,151960,960,0,4,ok
7863,4,4,4258882443040,4258882598840,155800,154840,960,0,4,ok
7864,4,4,4258882613320,4258882775960,162640,161680,960,0,4,ok
7865,4,4,4258882790720,4258882947360,156640,155680,960,0,4,ok
7866,4,4,4258882998040,4258883162400,164360,163400,960,0,4,ok
7867,4,4,4258883177200,4258883332240,155040,154080,960,0,4,ok
7868,4,4,4258883346920,4258883500600,153680,152720,960,0,4,ok
7869,4,4,4258883515280,4258883672440,157160,156200,960,0,4,ok
7870,4,4,4258883687120,4258883841320,154200,153240,960,0,4,ok
7871,4,4,4258883856080,4258884055200,199120,198160,960,0,4,ok
7872,4,4,4258884070360,4258884230040,159680,158720,960,0,4,ok
7873,4,4,4258884244680,4258884400800,156120,155160,960,0,4,ok
7874,4,4,4258884415520,4258884570840,155320,154360,960,0,4,ok
7875,4,4,4258884585640,4258884740880,155240,154280,960,0,4,ok
7876,4,4,4258884755480,4258884908560,153080,152120,960,0,4,ok
7877,4,4,4258884923160,4258885078320,155160,154200,960,0,4,ok
7878,4,4,4258885093040,4258885246120,153080,152120,960,0,4,ok
7879,4,4,4258885260720,4258885415400,154680,153720,960,0,4,ok
7880,4,4,4258885430080,4258885583120,153040,152080,960,0,4,ok
7881,4,4,4258885597760,4258885755120,157360,156400,960,0,4,ok
7882,4,4,4258885808120,4258885973800,165680,164720,960,0,4,ok
7883,4,4,4258885988600,4258886144600,156000,155040,960,0,4,ok
7884,4,4,4258886159280,4258886312880,153600,152640,960,0,4,ok
7885,4,4,4258886327480,4258886481960,154480,153520,960,0,4,ok
7886,4,4,4258886496720,4258886651440,154720,153760,960,0,4,ok
7887,4,4,4258886666280,4258886822920,156640,155680,960,0,4,ok
7888,4,4,4258886837640,4258886991120,153480,152520,960,0,4,ok
7889,4,4,4258887005600,4258887159760,154160,153200,960,0,4,ok
7890,4,4,4258887174520,4258887329160,154640,153680,960,0,4,ok
7891,4,4,4258887343960,4258887498840,154880,153920,960,0,4,ok
7892,4,4,4258887513440,4258887666840,153400,152440,960,0,4,ok
7893,4,4,4258887681480,4258887838440,156960,156000,960,0,4,ok
7894,4,4,4258887853120,4258888053000,199880,198920,960,0,4,ok
7895,4,4,4258888068480,4258888229440,160960,160000,960,0,4,ok
7896,4,4,4258888244120,4258888397240,153120,152160,960,0,4,ok
7897,4,4,4258888411840,4258888566240,154400,153440,960,0,4,ok
7898,4,4,4258888580920,4258888735320,154400,153440,960,0,4,ok
7899,4,4,4258888816000,4258888988000,172000,171040,960,0,4,ok
7900,4,4,4258889002920,4258889158360,155440,154480,960,0,4,ok
7901,4,4,4258889172960,4258889326080,153120,152160,960,0,4,ok
7902,4,4,4258889340720,4258889495880,155160,154200,960,0,4,ok
7903,4,4,4258889510560,4258889663560,153000,152040,960,0,4,ok
7904,4,4,4258889678160,4258889834280,156120,155160,960,0,4,ok
7905,4,4,4258889848840,4258890002800,153960,153000,960,0,4,ok
7906,4,4,4258890017640,4258890172000,154360,153400,960,0,4,ok
7907,4,4,4258890186400,4258890340120,153720,152760,960,0,4,ok
7908,4,4,4258890354960,4258890508200,153240,152280,960,0,4,ok
7909,4,4,4258890522640,4258890676120,153480,152520,960,0,4,ok
7910,4,4,4258890690840,4258890845080,154240,153280,960,0,4,ok
7911,4,4,4258890859600,4258891015040,155440,154480,960,0,4,ok
7912,4,4,4258891029640,4258891184080,154440,153480,960,0,4,ok
7913,4,4,4258891198640,4258891351360,152720,151760,960,0,4,ok
7914,4,4,4258891365960,4258891520280,154320,153360,960,0,4,ok
7915,4,4,4258891568960,4258891734360,165400,164440,960,0,4,ok
7916,4,4,4258891749120,4258891904000,154880,153920,960,0,4,ok
7917,4,4,4258891918840,4258892127080,208240,207280,960,0,4,ok
7918,4,4,4258892142200,4258892299680,157480,156520,960,0,4,ok
7919,4,4,4258892314400,4258892469440,155040,154080,960,0,4,ok
7920,4,4,4258892484040,4258892640000,155960,155000,960,0,4,ok
7921,4,4,4258892654760,4258892808080,153320,152360,960,0,4,ok
7922,4,4,4258892822720,4258892980520,157800,156840,960,0,4,ok
7923,4,4,4258892995360,4258893148880,153520,152560,960,0,4,ok
7924,4,4,4258893163480,4258893319280,155800,154840,960,0,4,ok
7925,4,4,4258893334080,4258893486800,152720,151760,960,0,4,ok
7926,4,4,4258893501480,4258893656800,155320,154360,960,0,4,ok
7927,4,4,4258893671600,4258893824680,153080,152120,960,0,4,ok
7928,4,4,4258893839360,4258893994720,155360,154400,960,0,4,ok
7929,4,4,4258894009520,4258894164560,155040,154080,960,0,4,ok
7930,4,4,4258894179160,4258894334680,155520,154560,960,0,4,ok
7931,4,4,4258894349480,4258894503000,153520,152560,960,0,4,ok
7932,4,4,4258894554720,4258894720760,166040,165080,960,0,4,ok
7933,4,4,4258894735520,4258894890840,155320,154360,960,0,4,ok
7934,4,4,4258894905600,4258895063040,157440,156480,960,0,4,ok
7935,4,4,4258895077440,4258895233560,156120,155160,960,0,4,ok
7936,4,4,4258895248280,4258895403240,154960,154000,960,0,4,ok
7937,4,4,4258895417760,4258895571240,153480,152520,960,0,4,ok
7938,4,4,4258895585880,4258895740520,154640,153680,960,0,4,ok
7939,4,4,4258895755080,4258895909920,154840,153880,960,0,4,ok
7940,4,4,4258895924600,4258896128280,203680,202720,960,0,4,ok
7941,4,4,4258896143080,4258896303320,160240,159280,960,0,4,ok
7942,4,4,4258896318000,4258896473120,155120,154160,960,0,4,ok
7943,4,4,4258896487640,4258896643720,156080,155120,960,0,4,ok
7944,4,4,4258896658440,4258896813160,154720,153760,960,0,4,ok
7945,4,4,4258896827560,4258896982720,155160,154200,960,0,4,ok
7946,4,4,4258896997360,4258897153520,156160,155200,960,0,4,ok
7947,4,4,4258897168080,4258897324440,156360,155400,960,0,4,ok
7948,4,4,4258897339120,4258897493400,154280,153320,960,0,4,ok
7949,4,4,4258897545560,4258897712840,167280,166320,960,0,4,ok
7950,4,4,4258897727680,4258897884560,156880,155920,960,0,4,ok
7951,4,4,4258897899200,4258898055040,155840,154880,960,0,4,ok
7952,4,4,4258898069680,4258898227200,157520,156560,960,0,4,ok
7953,4,4,4258898241800,4258898397160,155360,154400,960,0,4,ok
7954,4,4,4258898411760,4258898566320,154560,153600,960,0,4,ok
7955,4,4,4258898581040,4258898737040,156000,155040,960,0,4,ok
7956,4,4,4258898751880,4258898906760,154880,153920,960,0,4,ok
7957,4,4,4258898921360,4258899076440,155080,154120,960,0,4,ok
7958,4,4,4258899091080,4258899247600,156520,155560,960,0,4,ok
7959,4,4,4258899262320,4258899418360,156040,155080,960,0,4,ok
7960,4,4,4258899433160,4258899588280,155120,154160,960,0,4,ok
7961,4,4,4258899602960,4258899757840,154880,153920,960,0,4,ok
7962,4,4,4258899772520,4258899927280,154760,153800,960,0,4,ok
7963,4,4,4258899941960,4258900144160,202200,201240,960,0,4,ok
7964,4,4,4258900159120,4258900319360,160240,159280,960,0,4,ok
7965,4,4,4258900400960,4258900574040,173080,172120,960,0,4,ok
7966,4,4,4258900588880,4258900743920,155040,154080,960,0,4,ok
7967,4,4,4258900758720,4258900912560,153840,152880,960,0,4,ok
7968,4,4,4258900927240,4258901080880,153640,152680,960,0,4,ok
7969,4,4,4258901095600,4258901250080,154480,153520,960,0,4,ok
7970,4,4,4258901264680,4258901420320,155640,154680,960,0,4,ok
7971,4,4,4258901435080,4258901589080,154000,153040,960,0,4,ok
7972,4,4,4258901603920,4258901758280,154360,153400,960,0,4,ok
7973,4,4,4258901772920,4258901927480,154560,153600,960,0,4,ok
7974,4,4,4258901942160,4258902097200,155040,154080,960,0,4,ok
7975,4,4,4258902111880,4258902266640,154760,153800,960,0,4,ok
7976,4,4,4258902281280,4258902438560,157280,156320,960,0,4,ok
7977,4,4,4258902453160,4258902607560,154400,153440,960,0,4,ok
7978,4,4,4258902622240,4258902776360,154120,153160,960,0,4,ok
7979,4,4,4258902791040,4258902945640,154600,153640,960,0,4,ok
7980,4,4,4258902960240,4258903114400,154160,153200,960,0,4,ok
7981,4,4,4258903129040,4258903283360,154320,153360,960,0,4,ok
7982,4,4,4258903332720,4258903499920,167200,166240,960,0,4,ok
7983,4,4,4258903515080,4258903671320,156240,155280,960,0,4,ok
7984,4,4,4258903686040,4258903840840,154800,153840,960,0,4,ok
7985,4,4,4258903855600,4258904054720,199120,198160,960,0,4,ok
7986,4,4,4258904070000,4258904229920,159920,158960,960,0,4,ok
7987,4,4,4258904244760,4258904398920,154160,153200,960,0,4,ok
7988,4,4,4258904413400,4258904568080,154680,153720,960,0,4,ok
7989,4,4,4258904582760,4258904737120,154360,153400,960,0,4,ok
7990,4,4,4258904751560,4258904905360,153800,152840,960,0,4,ok
7991,4,4,4258904920040,4258905073800,153760,152800,960,0,4,ok
7992,4,4,4258905088360,4258905241000,152640,151680,960,0,4,ok
7993,4,4,4258905255680,4258905409360,153680,152720,960,0,4,ok
7994,4,4,4258905423800,4258905578960,155160,154200,960,0,4,ok
7995,4,4,4258905593600,4258905748160,154560,153600,960,0,4,ok
7996,4,4,4258905762680,4258905914960,152280,151320,960,0,4,ok
7997,4,4,4258905929560,4258906082880,153320,152360,960,0,4,ok
7998,4,4,4258906133040,4258906296200,163160,162200,960,0,4,ok
7999,4,4,4258906311200,4258906465840,154640,153680,960,0,4,ok
8000,4,4,4258906480520,4258906636200,155680,154720,960,0,4,ok
8001,4,4,4258906650760,4258906804760,154000,153040,960,0,4,ok
8002,4,4,4258906819440,4258906973480,154040,153080,960,0,4,ok
8003,4,4,4258906988080,4258907142800,154720,153760,960,0,4,ok
8004,4,4,4258907157400,4258907310960,153560,152600,960,0,4,ok
8005,4,4,4258907325640,4258907479400,153760,152800,960,0,4,ok
8006,4,4,4258907494000,4258907649320,155320,154360,960,0,4,ok
8007,4,4,4258907663960,4258907818840,154880,153920,960,0,4,ok
8008,4,4,4258907833520,4258907986320,152800,151840,960,0,4,ok
8009,4,4,4258908046840,4258908210080,163240,162280,960,0,4,ok
8010,4,4,4258908225080,4258908378680,153600,152640,960,0,4,ok
8011,4,4,4258908393080,4258908547080,154000,153040,960,0,4,ok
8012,4,4,4258908561680,4258908717440,155760,154800,960,0,4,ok
8013,4,4,4258908731960,4258908885600,153640,152680,960,0,4,ok
8014,4,4,4258908900160,4258909054080,153920,152960,960,0,4,ok
8015,4,4,4258909105560,4258909271560,166000,165040,960,0,4,ok
8016,4,4,4258909286280,4258909441120,154840,153880,960,0,4,ok
8017,4,4,4258909455880,4258909610880,155000,154040,960,0,4,ok
8018,4,4,4258909625200,4258909782240,157040,156080,960,0,4,ok
8019,4,4,4258909796960,4258909951760,154800,153840,960,0,4,ok
8020,4,4,4258909966080,4258910119360,153280,152320,960,0,4,ok
8021,4,4,4258910134000,4258910287360,153360,152400,960,0,4,ok
8022,4,4,4258910301680,4258910455640,153960,153000,960,0,4,ok
8023,4,4,4258910470280,4258910623960,153680,152720,960,0,4,ok
8024,4,4,4258910638280,4258910793360,155080,154120,960,0,4,ok
8025,4,4,4258910808000,4258910962200,154200,153240,960,0,4,ok
8026,4,4,4258910976520,4258911130840,154320,153360,960,0,4,ok
8027,4,4,4258911145520,4258911298920,153400,152440,960,0,4,ok
8028,4,4,4258911313240,4258911467000,153760,152800,960,0,4,ok
8029,4,4,4258911481720,4258911635160,153440,152480,960,0,4,ok
8030,4,4,4258911649480,4258911803160,153680,152720,960,0,4,ok
8031,4,4,4258911817840,4258911973880,156040,155080,960,0,4,ok
8032,4,4,4258912104160,4258912274240,170080,169120,960,0,4,ok
8033,4,4,4258912289360,4258912444400,155040,154080,960,0,4,ok
8034,4,4,4258912459280,4258912612760,153480,152520,960,0,4,ok
8035,4,4,4258912627320,4258912782040,154720,153760,960,0,4,ok
8036,4,4,4258912796720,4258912952440,155720,154760,960,0,4,ok
8037,4,4,4258912967080,4258913121720,154640,153680,960,0,4,ok
8038,4,4,4258913136360,4258913289560,153200,152240,960,0,4,ok
8039,4,4,4258913304320,4258913457600,153280,152320,960,0,4,ok
8040,4,4,4258913472200,4258913625280,153080,152120,960,0,4,ok
8041,4,4,4258913639920,4258913793040,153120,152160,960,0,4,ok
8042,4,4,4258913807640,4258913963080,155440,154480,960,0,4,ok
8043,4,4,4258913977720,4258914132360,154640,153680,960,0,4,ok
8044,4,4,4258914147040,4258914300240,153200,152240,960,0,4,ok
8045,4,4,4258914314840,4258914468960,154120,153160,960,0,4,ok
8046,4,4,4258914483680,4258914636640,152960,152000,960,0,4,ok
8047,4,4,4258914651160,4258914804480,153320,152360,960,0,4,ok
8048,4,4,4258914856600,4258915022280,165680,164720,960,0,4,ok
8049,4,4,4258915037480,4258915192440,154960,154000,960,0,4,ok
8050,4,4,4258915207040,4258915361320,154280,153320,960,0,4,ok
8051,4,4,4258915376040,4258915531200,155160,154200,960,0,4,ok
8052,4,4,4258915545920,4258915699720,153800,152840,960,0,4,ok
8053,4,4,4258915714320,4258915869440,155120,154160,960,0,4,ok
8054,4,4,4258915884120,4258916091400,207280,206320,960,0,4,ok
8055,4,4,4258916107000,4258916268040,161040,160080,960,0,4,ok
8056,4,4,4258916282680,4258916437520,154840,153880,960,0,4,ok
8057,4,4,4258916452120,4258916606120,154000,153040,960,0,4,ok
8058,4,4,4258916620680,4258916775240,154560,153600,960,0,4,ok
8059,4,4,4258916789920,4258916944840,154920,153960,960,0,4,ok
8060,4,4,4258916959440,4258917116480,157040,156080,960,0,4,ok
8061,4,4,4258917131120,4258917285680,154560,153600,960,0,4,ok
8062,4,4,4258917300240,4258917454800,154560,153600,960,0,4,ok
8063,4,4,4258917469440,4258917623800,154360,153400,960,0,4,ok
8064,4,4,4258917638400,4258917792880,154480,153520,960,0,4,ok
8065,4,4,4258917843720,4258918007480,163760,162800,960,0,4,ok
8066,4,4,4258918022480,4258918179880,157400,156440,960,0,4,ok
8067,4,4,4258918194440,4258918349920,155480,154520,960,0,4,ok
8068,4,4,4258918364560,4258918518760,154200,153240,960,0,4,ok
8069,4,4,4258918533240,4258918686840,153600,152640,960,0,4,ok
8070,4,4,4258918701480,4258918855040,153560,152600,960,0,4,ok
8071,4,4,4258918869560,4258919023800,154240,153280,960,0,4,ok
8072,4,4,4258919038400,4258919194840,156440,155480,960,0,4,ok
8073,4,4,4258919209360,4258919363440,154080,153120,960,0,4,ok
8074,4,4,4258919378040,4258919531280,153240,152280,960,0,4,ok
8075,4,4,4258919545760,4258919699920,154160,153200,960,0,4,ok
8076,4,4,4258919714480,4258919868560,154080,153120,960,0,4,ok
8077,4,4,4258919883080,4258920086880,203800,202840,960,0,4,ok
8078,4,4,4258920102240,4258920263400,161160,160200,960,0,4,ok
8079,4,4,4258920277800,4258920432120,154320,153360,960,0,4,ok
8080,4,4,4258920446760,4258920600280,153520,152560,960,0,4,ok
8081,4,4,4258920650640,4258920815040,164400,163440,960,0,4,ok
8082,4,4,4258920830080,4258920985160,155080,154120,960,0,4,ok
8083,4,4,4258921000000,4258921155600,155600,154640,960,0,4,ok
8084,4,4,4258921170400,4258921327400,157000,156040,960,0,4,ok
8085,4,4,4258921342080,4258921497920,155840,154880,960,0,4,ok
8086,4,4,4258921512520,4258921666560,154040,153080,960,0,4,ok
8087,4,4,4258921681200,4258921835880,154680,153720,960,0,4,ok
8088,4,4,4258921850560,4258922004680,154120,153160,960,0,4,ok
8089,4,4,4258922019280,4258922173560,154280,153320,960,0,4,ok
8090,4,4,4258922188240,4258922344200,155960,155000,960,0,4,ok
8091,4,4,4258922358840,4258922513880,155040,154080,960,0,4,ok
8092,4,4,4258922528440,4258922682720,154280,153320,960,0,4,ok
8093,4,4,4258922697360,4258922851760,154400,153440,960,0,4,ok
8094,4,4,4258922866440,4258923020360,153920,152960,960,0,4,ok
8095,4,4,4258923035000,4258923189800,154800,153840,960,0,4,ok
8096,4,4,4258923204480,4258923358640,154160,153200,960,0,4,ok
8097,4,4,4258923373320,4258923530040,156720,155760,960,0,4,ok
8098,4,4,4258923605760,4258923777800,172040,171080,960,0,4,ok
8099,4,4,4258923792720,4258923947760,155040,154080,960,0,4,ok
8100,4,4,4258923962640,4258924166360,203720,202760,960,0,4,ok
8101,4,4,4258924181240,4258924341640,160400,159440,960,0,4,ok
8102,4,4,4258924356240,4258924511600,155360,154400,960,0,4,ok
8103,4,4,4258924526120,4258924680480,154360,153400,960,0,4,ok
8104,4,4,4258924695160,4258924849360,154200,153240,960,0,4,ok
8105,4,4,4258924863880,4258925018480,154600,153640,960,0,4,ok
8106,4,4,4258925033160,4258925187120,153960,153000,960,0,4,ok
8107,4,4,4258925201640,4258925356160,154520,153560,960,0,4,ok
8108,4,4,4258925370840,4258925527080,156240,155280,960,0,4,ok
8109,4,4,4258925541600,4258925696920,155320,154360,960,0,4,ok
8110,4,4,4258925711560,4258925865040,153480,152520,960,0,4,ok
8111,4,4,4258925879480,4258926033640,154160,153200,960,0,4,ok
8112,4,4,4258926048320,4258926201600,153280,152320,960,0,4,ok
8113,4,4,4258926216000,4258926370400,154400,153440,960,0,4,ok
8114,4,4,4258926385080,4258926540800,155720,154760,960,0,4,ok
8115,4,4,4258926594000,4258926761360,167360,166400,960,0,4,ok
8116,4,4,4258926776240,4258926932240,156000,155040,960,0,4,ok
8117,4,4,4258926946720,4258927101120,154400,153440,960,0,4,ok
8118,4,4,4258927115920,4258927270240,154320,153360,960,0,4,ok
8119,4,4,4258927284760,4258927438960,154200,153240,960,0,4,ok
8120,4,4,4258927453760,4258927610000,156240,155280,960,0,4,ok
8121,4,4,4258927624480,4258927779040,154560,153600,960,0,4,ok
8122,4,4,4258927793640,4258927948000,154360,153400,960,0,4,ok
8123,4,4,4258927962480,4258928163560,201080,200120,960,0,4,ok
8124,4,4,4258928178560,4258928336760,158200,157240,960,0,4,ok
8125,4,4,4258928351400,4258928504720,153320,152360,960,0,4,ok
8126,4,4,4258928519320,4258928675640,156320,155360,960,0,4,ok
8127,4,4,4258928690280,4258928844160,153880,152920,960,0,4,ok
8128,4,4,4258928858960,4258929013720,154760,153800,960,0,4,ok
8129,4,4,4258929028320,4258929182160,153840,152880,960,0,4,ok
8130,4,4,4258929197040,4258929351720,154680,153720,960,0,4,ok
8131,4,4,4258929402840,4258929567600,164760,163800,960,0,4,ok
8132,4,4,4258929582440,4258929739240,156800,155840,960,0,4,ok
8133,4,4,4258929754040,4258929909440,155400,154440,960,0,4,ok
8134,4,4,4258929924280,4258930078000,153720,152760,960,0,4,ok
8135,4,4,4258930092400,4258930246200,153800,152840,960,0,4,ok
8136,4,4,4258930260880,4258930414360,153480,152520,960,0,4,ok
8137,4,4,4258930428880,4258930583280,154400,153440,960,0,4,ok
8138,4,4,4258930597880,4258930754160,156280,155320,960,0,4,ok
